Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,CommentCount,FavoriteCount,ParentId,OwnerDisplayName
469,2,,2013-05-21 21:38:07.090,0,,127,,,2013-05-21 21:38:07.090,1,,112,
470,2,,2013-05-21 21:39:56.427,2,,108,108,2013-05-21 22:04:43.250,2013-05-21 22:04:43.250,0,,467,
471,2,,2013-05-21 21:45:27.133,2,,387,33,2013-05-22 13:28:41.877,2013-05-22 13:28:41.877,0,,29,
473,2,,2013-05-21 21:48:09.623,3,,44,,,2013-05-21 21:48:09.623,0,,442,
474,2,,2013-05-21 21:51:54.547,3,,9,,,2013-05-21 21:51:54.547,0,,29,
475,2,,2013-05-21 21:54:42.997,7,,379,,,2013-05-21 21:54:42.997,0,,29,
476,2,,2013-05-21 21:56:55.457,3,,44,,,2013-05-21 21:56:55.457,0,,453,
479,2,,2013-05-21 22:04:52.473,2,,44,,,2013-05-21 22:04:52.473,0,,460,
480,2,,2013-05-21 22:10:17.463,2,,386,,,2013-05-21 22:10:17.463,4,,472,
481,2,,2013-05-21 22:31:11.820,3,,389,,,2013-05-21 22:31:11.820,0,,365,
482,2,,2013-05-21 22:35:35.650,2,,389,,,2013-05-21 22:35:35.650,0,,297,
483,2,,2013-05-21 22:40:01.470,10,,401,,,2013-05-21 22:40:01.470,2,,478,
484,2,,2013-05-21 22:53:37.873,5,,402,,,2013-05-21 22:53:37.873,0,,478,
485,2,,2013-05-21 23:01:05.407,6,,389,90,2017-02-27 14:09:40.403,2017-02-27 14:09:40.403,0,,477,
487,2,,2013-05-21 23:15:52.383,1,,329,,,2013-05-21 23:15:52.383,0,,453,
488,2,,2013-05-21 23:19:47.523,2,,329,,,2013-05-21 23:19:47.523,0,,453,
489,2,,2013-05-21 23:24:26.513,2,,402,,,2013-05-21 23:24:26.513,0,,258,
490,2,,2013-05-21 23:28:28.127,4,,382,,,2013-05-21 23:28:28.127,0,,365,
491,2,,2013-05-21 23:30:06.303,6,,288,,,2013-05-21 23:30:06.303,0,,477,
493,2,,2013-05-22 00:01:11.387,5,,284,,,2013-05-22 00:01:11.387,2,,412,
494,2,,2013-05-22 00:04:44.627,2,,177,,,2013-05-22 00:04:44.627,0,,365,
495,2,,2013-05-22 00:11:33.520,6,,177,,,2013-05-22 00:11:33.520,1,,272,
496,2,,2013-05-22 00:14:33.150,1,,284,,,2013-05-22 00:14:33.150,2,,402,
499,2,,2013-05-22 01:16:11.647,4,,,,2013-05-22 11:30:27.780,2013-05-22 11:30:27.780,0,,443,user135
500,2,,2013-05-22 01:39:50.897,1,,416,,,2013-05-22 01:39:50.897,0,,424,
501,2,,2013-05-22 01:56:21.533,4,,263,,,2013-05-22 01:56:21.533,1,,497,
502,2,,2013-05-22 04:15:49.917,1,,426,462,2013-05-22 13:26:24.550,2013-05-22 13:26:24.550,1,,492,
504,2,,2013-05-22 06:18:23.867,3,,386,,,2013-05-22 06:18:23.867,1,,462,
506,2,,2013-05-22 07:45:14.310,5,,441,,,2013-05-22 07:45:14.310,0,,462,
507,2,,2013-05-22 07:50:13.063,2,,37,-1,2017-04-13 12:57:29.950,2013-05-22 07:50:13.063,8,,505,
508,2,,2013-05-22 07:56:30.057,3,,441,,,2013-05-22 07:56:30.057,0,,424,
509,2,,2013-05-22 08:08:55.013,2,,441,,,2013-05-22 08:08:55.013,0,,115,
510,2,,2013-05-22 08:18:39.033,11,,441,,,2013-05-22 08:18:39.033,0,,157,
512,2,,2013-05-22 10:53:28.273,13,,292,292,2015-03-26 12:48:57.003,2015-03-26 12:48:57.003,0,,511,
514,2,,2013-05-22 10:59:31.593,6,,102,,,2013-05-22 10:59:31.593,0,,511,
516,2,,2013-05-22 11:36:24.990,7,,462,,,2013-05-22 11:36:24.990,2,,505,
518,2,,2013-05-22 11:50:17.220,32,,292,244,2014-11-24 16:10:00.813,2014-11-24 16:10:00.813,4,,517,
519,2,,2013-05-22 12:02:07.710,11,,462,,,2013-05-22 12:02:07.710,2,,107,
520,2,,2013-05-22 13:09:17.200,1,,334,,,2013-05-22 13:09:17.200,3,,513,
521,2,,2013-05-22 13:44:47.670,4,,263,,,2013-05-22 13:44:47.670,1,,513,
523,2,,2013-05-22 14:48:29.323,4,,263,,,2013-05-22 14:48:29.323,0,,522,
524,2,,2013-05-22 15:16:21.870,9,,233,,,2013-05-22 15:16:21.870,3,,517,
528,2,,2013-05-22 15:31:14.777,7,,340,,,2013-05-22 15:31:14.777,2,,527,
529,2,,2013-05-22 15:53:21.693,18,,379,,,2013-05-22 15:53:21.693,4,,522,
530,2,,2013-05-22 15:53:46.500,14,,484,462,2013-05-22 19:06:38.570,2013-05-22 19:06:38.570,2,,527,
531,2,,2013-05-22 16:01:13.440,7,,156,,,2013-05-22 16:01:13.440,1,,515,
532,2,,2013-05-22 16:02:57.427,6,,402,,,2013-05-22 16:02:57.427,0,,515,
533,2,,2013-05-22 16:12:13.613,1,,485,,,2013-05-22 16:12:13.613,0,,416,
535,2,,2013-05-22 16:44:28.937,5,,102,,,2013-05-22 16:44:28.937,0,,534,
536,2,,2013-05-22 16:55:15.160,9,,485,102,2013-05-23 16:00:28.687,2013-05-23 16:00:28.687,1,,511,
537,2,,2013-05-22 17:29:31.533,3,,492,,,2013-05-22 17:29:31.533,0,,417,
538,2,,2013-05-22 17:50:39.830,3,,492,,,2013-05-22 17:50:39.830,0,,416,
539,2,,2013-05-22 17:50:53.817,0,,228,,,2013-05-22 17:50:53.817,5,,402,
540,2,,2013-05-22 20:41:08.680,8,,502,502,2013-05-24 18:27:37.163,2013-05-24 18:27:37.163,3,,462,
541,2,,2013-05-22 20:59:49.770,1,,500,,,2013-05-22 20:59:49.770,0,,295,
543,2,,2013-05-22 21:15:14.440,10,,389,-1,2017-05-23 12:37:19.983,2013-05-22 21:15:14.440,1,,542,
544,2,,2013-05-22 21:22:17.967,3,,156,90,2017-05-10 21:06:09.183,2017-05-10 21:06:09.183,0,,542,
545,2,,2013-05-23 00:07:56.323,1,,507,,,2013-05-23 00:07:56.323,0,,439,
546,2,,2013-05-23 00:14:05.950,6,,244,-1,2017-04-13 12:57:29.653,2013-05-23 00:14:05.950,0,,503,
547,2,,2013-05-23 00:36:47.760,7,,507,,,2013-05-23 00:36:47.760,0,,381,
548,2,,2013-05-23 02:10:41.543,1,,244,,,2013-05-23 02:10:41.543,0,,486,
549,2,,2013-05-23 03:29:18.653,0,,513,,,2013-05-23 03:29:18.653,1,,93,
550,2,,2013-05-23 03:43:02.290,11,,382,90,2017-05-10 21:04:16.067,2017-05-10 21:04:16.067,0,,542,
551,2,,2013-05-23 03:58:16.770,3,,382,,,2013-05-23 03:58:16.770,1,,402,
552,2,,2013-05-23 04:45:58.977,6,,316,316,2013-05-23 04:51:48.983,2013-05-23 04:51:48.983,0,,542,
555,2,,2013-05-23 10:09:53.143,5,,458,-1,2017-04-13 12:57:29.950,2013-05-23 10:09:53.143,1,,497,
557,2,,2013-05-23 11:06:51.770,5,,511,,,2013-05-23 11:06:51.770,0,,258,
558,2,,2013-05-23 11:39:55.973,5,,292,292,2013-05-23 12:04:09.327,2013-05-23 12:04:09.327,5,,556,
559,2,,2013-05-23 12:11:34.943,3,,178,,,2013-05-23 12:11:34.943,1,,553,
563,2,,2013-05-23 14:23:16.557,6,,509,,,2013-05-23 14:23:16.557,0,,450,
564,2,,2013-05-23 14:28:20.767,6,,509,-1,2017-05-23 12:37:19.983,2013-05-23 14:28:20.767,1,,562,
566,2,,2013-05-23 15:29:12.483,20,,545,545,2013-05-24 23:27:44.867,2013-05-24 23:27:44.867,0,,515,
567,2,,2013-05-23 15:43:03.333,12,,487,-1,2015-09-21 00:26:00.283,2015-09-21 00:26:00.283,1,,562,
568,2,,2013-05-23 15:45:57.310,4,,550,,,2013-05-23 15:45:57.310,0,,478,
569,2,,2013-05-23 15:56:02.907,6,,550,580,2013-05-24 08:52:26.860,2013-05-24 08:52:26.860,0,,26,
571,2,,2013-05-23 16:02:50.667,3,,550,,,2013-05-23 16:02:50.667,1,,472,
572,2,,2013-05-23 16:04:56.067,1,,551,,,2013-05-23 16:04:56.067,0,,554,
573,2,,2013-05-23 16:15:28.350,3,,550,,,2013-05-23 16:15:28.350,1,,497,
575,2,,2013-05-23 16:29:08.317,5,,382,,,2013-05-23 16:29:08.317,1,,554,
577,2,,2013-05-23 16:41:40.377,4,,550,,,2013-05-23 16:41:40.377,0,,576,
578,2,,2013-05-23 16:52:58.070,4,,555,,,2013-05-23 16:52:58.070,0,,283,
579,2,,2013-05-23 16:54:30.180,1,,292,,,2013-05-23 16:54:30.180,0,,576,
580,2,,2013-05-23 17:11:32.043,6,,,,2013-05-23 20:33:57.357,2013-05-23 20:33:57.357,0,,574,user135
581,2,,2013-05-23 18:34:43.150,2,,263,,,2013-05-23 18:34:43.150,0,,511,
582,2,,2013-05-23 18:52:44.097,14,,557,,,2013-05-23 18:52:44.097,0,,272,
588,2,,2013-05-23 20:02:14.823,5,,458,-1,2017-04-13 12:33:47.137,2013-05-24 15:47:06.797,4,,570,
591,2,,2013-05-23 22:28:12.990,3,,567,207,2013-05-24 16:08:16.530,2013-05-24 16:08:16.530,0,,522,
592,2,,2013-05-23 23:03:05.170,13,,207,70,2013-07-23 20:46:04.447,2013-07-23 20:46:04.447,2,,576,
593,2,,2013-05-23 23:21:27.613,3,,244,,,2013-05-23 23:21:27.613,0,,574,
594,2,,2013-05-23 23:54:22.737,1,,509,,,2013-05-23 23:54:22.737,0,,590,
596,2,,2013-05-24 03:58:18.537,0,,175,,,2013-05-24 03:58:18.537,1,,595,
597,2,,2013-05-24 04:02:05.423,1,,175,,,2013-05-24 04:02:05.423,1,,272,
598,2,,2013-05-24 04:10:24.890,3,,175,,,2013-05-24 04:10:24.890,0,,40,
599,2,,2013-05-24 08:45:20.087,2,,550,,,2013-05-24 08:45:20.087,0,,339,
600,2,,2013-05-24 08:49:17.710,3,,550,,,2013-05-24 08:49:17.710,1,,95,
601,2,,2013-05-24 10:43:16.117,6,,550,18,2013-05-24 15:13:30.617,2013-05-24 15:13:30.617,0,,590,
602,2,,2013-05-24 12:07:07.600,1,,584,,,2013-05-24 12:07:07.600,0,,576,
603,2,,2013-05-24 13:48:13.340,8,,550,,,2013-05-24 13:48:13.340,1,,589,
604,2,,2013-05-24 15:51:19.327,8,,250,,,2013-05-24 15:51:19.327,0,,374,
605,2,,2013-05-24 15:55:21.277,1,,250,,,2013-05-24 15:55:21.277,0,,443,
606,2,,2013-05-24 16:41:06.123,6,,550,,,2013-05-24 16:41:06.123,0,,399,
607,2,,2013-05-24 16:49:31.527,2,,550,,,2013-05-24 16:49:31.527,2,,498,
608,2,,2013-05-24 18:24:52.073,2,,300,,,2013-05-24 18:24:52.073,2,,589,
611,2,,2013-05-24 20:23:10.310,3,,208,,,2013-05-24 20:23:10.310,0,,522,
612,2,,2013-05-24 20:41:22.857,10,,208,,,2013-05-24 20:41:22.857,6,,266,
614,2,,2013-05-24 21:36:52.230,12,,402,,,2013-05-24 21:36:52.230,0,,266,
615,2,,2013-05-24 21:38:25.560,8,,608,608,2013-05-24 21:59:49.357,2013-05-24 21:59:49.357,1,,613,
616,2,,2013-05-24 21:54:09.407,4,,451,451,2016-01-07 11:06:22.063,2016-01-07 11:06:22.063,1,,613,
617,2,,2013-05-24 22:29:06.403,6,,545,545,2013-05-25 16:16:15.123,2013-05-25 16:16:15.123,0,,589,
618,2,,2013-05-24 23:23:54.930,1,,545,,,2013-05-24 23:23:54.930,0,,554,
620,2,,2013-05-25 03:20:25.433,2,,175,,,2013-05-25 03:20:25.433,0,,302,
625,2,,2013-05-25 12:16:18.143,4,,263,,,2013-05-25 12:16:18.143,0,,613,
626,2,,2013-05-25 12:39:50.337,4,,374,374,2013-05-25 15:06:21.827,2013-05-25 15:06:21.827,0,,622,
627,2,,2013-05-25 12:58:34.433,1,,263,,,2013-05-25 12:58:34.433,0,,619,
628,2,,2013-05-25 14:59:14.687,1,,382,,,2013-05-25 14:59:14.687,0,,619,
631,2,,2013-05-25 16:22:34.807,5,,545,,,2013-05-25 16:22:34.807,0,,622,
632,2,,2013-05-25 16:26:17.153,7,,615,,,2013-05-25 16:26:17.153,0,,266,
633,2,,2013-05-25 18:08:46.983,11,,263,,,2013-05-25 18:08:46.983,6,,621,
634,2,,2013-05-25 19:48:26.753,15,,616,18,2015-05-06 20:18:36.927,2015-05-06 20:18:36.927,1,,266,
635,2,,2013-05-26 01:00:11.383,3,,431,90,2017-05-10 21:08:35.223,2017-05-10 21:08:35.223,0,,542,
636,2,,2013-05-26 06:24:39.327,1,,521,,,2013-05-26 06:24:39.327,0,,554,
637,2,,2013-05-26 07:39:17.130,9,,71,,,2013-05-26 07:39:17.130,0,,93,
639,2,,2013-05-26 11:21:59.780,4,,263,,,2013-05-26 11:21:59.780,0,,638,
641,2,,2013-05-27 01:02:32.607,2,,402,,,2013-05-27 01:02:32.607,3,,640,
643,2,,2013-05-27 04:26:06.943,1,,630,,,2013-05-27 04:26:06.943,0,,542,
645,2,,2013-05-27 09:13:08.113,8,,635,,,2013-05-27 09:18:25.870,1,,644,penbeuz
648,2,,2013-05-27 19:18:02.177,4,,643,,,2013-05-27 19:18:02.177,0,,640,
649,2,,2013-05-27 22:44:18.077,2,,33,,,2013-05-27 22:44:18.077,1,,640,
651,2,,2013-05-28 01:59:44.240,6,,244,292,2013-05-28 23:03:36.353,2013-05-28 23:03:36.353,0,,650,
652,2,,2013-05-28 08:23:12.593,1,,648,,,2013-05-28 08:23:12.593,0,,589,
653,2,,2013-05-28 08:53:15.153,14,,550,,,2013-05-28 08:53:15.153,2,,638,
654,2,,2013-05-28 09:00:52.340,4,,550,,,2013-05-28 09:00:52.340,3,,647,
655,2,,2013-05-28 09:19:45.553,4,,208,,,2013-05-28 09:19:45.553,0,,640,
656,2,,2013-05-28 11:57:58.820,2,,202,,,2013-05-28 11:57:58.820,0,,640,
657,2,,2013-05-28 13:23:00.410,1,,545,,,2013-05-28 13:23:00.410,2,,647,
658,2,,2013-05-28 13:33:25.853,6,,545,,,2013-05-28 13:33:25.853,0,,640,
659,2,,2013-05-28 14:14:47.800,5,,650,458,2013-05-28 15:38:08.953,2013-05-28 15:38:08.953,0,,115,
660,2,,2013-05-28 17:09:17.357,5,,402,,,2013-05-28 17:09:17.357,1,,647,
669,2,,2013-05-28 18:35:19.807,4,,263,,,2013-05-28 18:35:19.807,0,,266,
670,2,,2013-05-28 18:54:19.923,5,,228,,,2013-05-28 18:54:19.923,0,,619,
671,2,,2013-05-28 18:58:45.580,4,,654,33,2013-05-29 17:27:02.977,2013-05-29 17:27:02.977,0,,462,
672,2,,2013-05-29 05:47:59.487,4,,661,,,2013-05-29 05:47:59.487,0,,589,
674,2,,2013-05-29 18:21:05.500,4,,127,458,2013-05-29 22:18:59.350,2013-05-29 22:18:59.350,0,,673,
678,2,,2013-05-29 23:35:19.073,3,,207,207,2013-08-10 13:45:20.147,2013-08-10 13:45:20.147,1,,589,
679,2,,2013-05-30 03:15:53.687,8,,658,70,2013-08-07 21:25:55.343,2013-08-07 21:25:55.343,0,,11,
680,2,,2013-05-30 04:01:02.253,0,,658,658,2013-05-30 14:25:50.483,2013-05-30 14:25:50.483,1,,306,
681,2,,2013-05-30 04:26:54.880,2,,658,,,2013-05-30 04:26:54.880,0,,443,
682,2,,2013-05-30 06:03:53.750,0,,658,658,2013-05-30 14:13:05.517,2013-05-30 14:13:05.517,0,,595,
683,2,,2013-05-30 06:56:25.693,2,,32,,,2013-05-30 06:56:25.693,0,,675,
684,2,,2013-05-30 14:13:09.140,7,,244,-1,2017-05-23 12:37:19.983,2013-05-30 14:24:10.107,0,,675,
685,2,,2013-05-30 15:10:30.100,2,,9,,,2013-05-30 15:10:30.100,0,,619,
687,2,,2013-05-30 19:26:13.770,2,,244,,,2013-05-30 19:26:13.770,0,,609,
688,2,,2013-05-30 20:55:16.863,7,,70,,,2013-05-30 20:55:16.863,1,,676,
689,2,,2013-05-30 22:30:13.563,7,,244,244,2015-04-29 05:14:08.630,2015-04-29 05:14:08.630,2,,673,
690,2,,2013-05-30 22:53:58.570,2,,284,,,2013-05-30 22:53:58.570,0,,399,
692,2,,2013-05-31 05:06:32.240,0,,658,505,2014-01-31 09:35:43.913,2014-01-31 09:35:43.913,5,,691,
693,2,,2013-05-31 12:52:25.870,11,,292,292,2013-05-31 12:58:11.267,2013-05-31 12:58:11.267,0,,691,
695,2,,2013-05-31 15:41:08.653,3,,688,,,2013-05-31 15:41:08.653,0,,595,
696,2,,2013-05-31 15:49:23.640,3,,696,696,2014-01-28 23:07:47.093,2014-01-28 23:07:47.093,2,,133,
697,2,,2013-05-31 17:03:28.037,1,,374,,,2013-05-31 17:03:28.037,2,,694,
698,2,,2013-05-31 20:48:49.897,4,,244,,,2013-05-31 20:48:49.897,0,,677,
700,2,,2013-06-01 14:17:39.330,1,,706,706,2013-06-02 08:49:00.627,2013-06-02 08:49:00.627,0,,694,
701,2,,2013-06-01 18:42:10.223,1,,545,,,2013-06-01 18:42:10.223,4,,245,
702,2,,2013-06-01 18:53:36.867,2,,545,,,2013-06-01 18:53:36.867,0,,676,
703,2,,2013-06-02 22:51:26.583,7,,382,,,2013-06-02 22:51:26.583,0,,691,
707,2,,2013-06-03 05:46:18.847,4,,202,207,2013-06-14 12:03:02.437,2013-06-14 12:03:02.437,0,,705,
709,2,,2013-06-03 13:50:27.930,1,,41,,,2013-06-03 13:50:27.930,0,,705,
710,2,,2013-06-03 14:37:38.900,3,,263,,,2013-06-03 14:37:38.900,0,,708,
711,2,,2013-06-03 14:51:22.993,2,,263,,,2013-06-03 14:51:22.993,0,,704,
714,2,,2013-06-03 16:49:29.287,2,,726,244,2013-06-03 18:46:04.110,2013-06-03 18:46:04.110,0,,647,
715,2,,2013-06-03 17:58:40.300,2,,244,,,2013-06-03 17:58:40.300,0,,704,
717,2,,2013-06-03 18:18:50.683,3,,244,,,2013-06-03 18:18:50.683,0,,712,
718,2,,2013-06-03 19:11:39.267,1,,70,70,2015-04-19 14:51:29.457,2015-04-19 14:51:29.457,0,,85,
719,2,,2013-06-03 19:30:06.067,6,,379,,,2013-06-03 19:30:06.067,1,,694,
720,2,,2013-06-03 19:42:18.347,7,,728,,,2013-06-03 19:42:18.347,0,,621,
721,2,,2013-06-03 22:06:35.450,2,,117,,,2013-06-03 22:06:35.450,1,,708,
723,2,,2013-06-04 03:38:31.333,6,,33,33,2014-09-26 14:43:17.897,2014-09-26 14:43:17.897,0,,708,
727,2,,2013-06-04 15:56:17.563,4,,744,,,2013-06-04 15:56:17.563,0,,1,
729,2,,2013-06-04 22:17:47.567,2,,752,,,2013-06-04 22:17:47.567,1,,728,
730,2,,2013-06-05 02:59:10.707,5,,754,754,2013-06-05 05:25:34.563,2013-06-05 05:25:34.563,2,,691,
733,2,,2013-06-05 16:04:36.147,9,,70,70,2013-06-05 16:18:14.047,2013-06-05 16:18:14.047,0,,731,
734,2,,2013-06-05 16:51:46.660,43,,70,70,2014-12-15 12:03:37.243,2014-12-15 12:03:37.243,1,,562,
736,2,,2013-06-06 02:37:18.923,13,,192,,,2013-06-06 02:37:18.923,0,,731,
738,2,,2013-06-06 15:00:59.123,2,,244,,,2013-06-06 15:00:59.123,1,,737,
739,2,,2013-06-06 15:19:05.080,1,,244,,,2013-06-06 15:19:05.080,0,,644,
741,2,,2013-06-06 16:49:33.487,2,,772,,,2013-06-06 16:49:33.487,0,,677,
745,2,,2013-06-09 03:08:07.193,9,,351,351,2013-06-10 13:46:49.983,2013-06-10 13:46:49.983,2,,743,
749,2,,2013-06-10 13:21:57.270,4,,263,,,2013-06-10 13:21:57.270,0,,747,
750,2,,2013-06-10 14:46:18.497,3,,208,,,2013-06-10 14:46:18.497,0,,259,
751,2,,2013-06-10 18:40:17.123,19,,458,,,2013-06-10 18:40:17.123,1,,748,
752,2,,2013-06-10 20:03:54.807,33,,207,207,2014-06-18 10:00:13.593,2014-06-18 10:00:13.593,4,,748,
754,2,,2013-06-10 23:47:04.200,1,,65,,,2013-06-10 23:47:04.200,0,,753,
757,2,,2013-06-11 12:45:41.010,3,,263,,,2013-06-11 12:45:41.010,0,,744,
760,2,,2013-06-11 18:44:05.717,3,,33,33,2013-06-13 13:31:23.720,2013-06-13 13:31:23.720,2,,758,
761,2,,2013-06-11 20:37:50.943,7,,801,78,2013-06-17 14:30:57.083,2013-06-17 14:30:57.083,0,,759,
762,2,,2013-06-11 20:38:22.657,14,,335,,,2013-06-11 20:38:22.657,2,,748,
763,2,,2013-06-12 13:22:25.713,3,,744,,,2013-06-12 13:22:25.713,0,,744,
764,2,,2013-06-12 17:35:11.057,1,,801,,,2013-06-12 17:35:11.057,0,,691,
765,2,,2013-06-12 17:41:35.720,4,,801,,,2013-06-12 17:41:35.720,2,,743,
767,2,,2013-06-12 21:49:57.523,1,,32,,,2013-06-12 21:49:57.523,0,,755,
769,2,,2013-06-13 09:26:47.930,5,,314,314,2013-06-15 08:15:57.827,2013-06-15 08:15:57.827,0,,677,
771,2,,2013-06-13 12:50:34.647,13,,263,,,2013-06-13 12:50:34.647,5,,768,
773,2,,2013-06-14 14:52:42.163,5,,207,,,2013-06-14 14:52:42.163,0,,306,
775,2,,2013-06-14 17:38:59.330,5,,458,,,2013-06-14 17:38:59.330,0,,774,
776,2,,2013-06-15 00:13:30.130,3,,592,,,2013-06-15 00:13:30.130,1,,774,
777,2,,2013-06-15 00:57:21.733,2,,688,263,2013-06-16 11:45:05.937,2013-06-16 11:45:05.937,0,,284,
778,2,,2013-06-15 01:17:00.707,1,,688,,,2013-06-15 01:17:00.707,0,,742,
779,2,,2013-06-15 03:43:36.297,3,,78,,,2013-06-15 03:43:36.297,0,,774,
780,2,,2013-06-15 10:40:58.987,2,,125,,,2013-06-15 10:40:58.987,0,,677,
781,2,,2013-06-15 16:10:37.870,2,,688,,,2013-06-15 16:10:37.870,0,,758,
782,2,,2013-06-16 13:38:29.483,6,,351,,,2013-06-16 13:38:29.483,0,,774,
783,2,,2013-06-16 14:34:21.857,5,,263,,,2013-06-16 14:34:21.857,0,,774,
784,2,,2013-06-16 15:33:35.657,10,,161,161,2013-06-18 15:01:34.420,2013-06-18 15:01:34.420,3,,774,
785,2,,2013-06-16 18:31:47.037,2,,5,,,2013-06-16 18:31:47.037,0,,774,
788,2,,2013-06-17 13:07:31.340,13,,744,,,2013-06-17 13:07:31.340,0,,786,
791,2,,2013-06-18 12:35:51.297,2,,777,70,2013-06-18 16:17:34.520,2013-06-18 16:17:34.520,0,,790,
793,2,,2013-06-19 02:43:51.303,-1,,688,,,2013-06-19 02:43:51.303,4,,790,
794,2,,2013-06-19 10:52:43.450,2,,458,,,2013-06-19 10:52:43.450,0,,790,
795,2,,2013-06-19 14:18:30.180,0,,263,,,2013-06-19 14:18:30.180,0,,790,
798,2,,2013-06-20 21:33:04.923,2,,844,,,2013-06-20 21:33:04.923,5,,768,
800,2,,2013-06-21 12:33:13.403,0,,744,,,2013-06-21 12:33:13.403,1,,742,
801,2,,2013-06-21 14:23:35.297,2,,458,,,2013-06-21 14:23:35.297,3,,797,
804,2,,2013-06-21 21:06:49.150,4,,864,,,2013-06-21 21:06:49.150,1,,6,
814,2,,2013-06-25 08:54:28.517,4,,374,,,2013-06-25 08:54:28.517,1,,812,
820,2,,2013-06-26 16:49:52.897,1,,844,-1,2017-04-13 12:57:29.653,2013-06-26 16:49:52.897,0,,311,
824,2,,2013-06-26 21:52:22.763,3,,462,,,2013-06-26 21:52:22.763,0,,823,
825,2,,2013-06-26 23:12:17.527,2,,893,,,2013-06-26 23:12:17.527,1,,812,
826,2,,2013-06-27 08:38:03.957,5,,889,889,2013-06-27 09:10:14.437,2013-06-27 09:10:14.437,1,,283,
828,2,,2013-06-27 08:47:58.717,9,,207,,,2013-06-27 08:47:58.717,2,,823,
829,2,,2013-06-27 11:25:52.410,2,,263,,,2013-06-27 11:25:52.410,0,,827,
830,2,,2013-06-27 11:41:49.110,19,,881,-1,2017-04-13 12:57:29.950,2013-08-14 14:21:35.633,2,,768,
831,2,,2013-06-27 15:16:43.917,4,,340,,,2013-06-27 15:16:43.917,1,,802,
832,2,,2013-06-27 16:43:08.400,4,,896,,,2013-06-27 16:43:08.400,0,,823,
833,2,,2013-06-27 21:17:12.217,4,,117,,,2013-06-27 21:17:12.217,3,,823,
834,2,,2013-06-28 01:21:54.020,5,,244,,,2013-06-28 01:21:54.020,0,,786,
836,2,,2013-06-29 16:08:03.250,5,,458,458,2013-06-30 04:46:50.880,2013-06-30 04:46:50.880,0,,787,
837,2,,2013-06-29 16:17:41.817,3,,458,,,2013-06-29 16:17:41.817,0,,813,
838,2,,2013-06-30 12:56:49.690,7,,374,-1,2017-04-13 12:57:29.950,2013-06-30 12:56:49.690,1,,201,
839,2,,2013-06-30 13:16:29.697,6,,117,-1,2016-04-19 21:36:14.677,2016-04-19 21:36:14.677,2,,816,
842,2,,2013-06-30 15:41:17.360,7,,70,70,2013-06-30 15:57:58.627,2013-06-30 15:57:58.627,3,,840,
843,2,,2013-06-30 22:41:25.253,5,,886,,,2013-06-30 22:41:25.253,2,,811,
844,2,,2013-06-30 23:15:31.173,3,,886,,,2013-06-30 23:15:31.173,0,,835,
845,2,,2013-07-01 01:47:58.403,2,,886,,,2013-07-01 01:47:58.403,4,,841,
846,2,,2013-07-01 13:07:43.557,2,,889,,,2013-07-01 13:07:43.557,0,,811,
849,2,,2013-07-02 17:16:59.197,2,,263,,,2013-07-02 17:16:59.197,0,,848,
851,2,,2013-07-02 22:32:08.757,2,,886,,,2013-07-02 22:32:08.757,0,,848,
852,2,,2013-07-02 22:55:19.277,1,,886,,,2013-07-02 22:55:19.277,0,,847,
854,2,,2013-07-03 01:00:56.787,4,,906,,,2013-07-03 01:00:56.787,2,,15,
855,2,,2013-07-03 07:30:49.233,2,,886,,,2013-07-03 07:30:49.233,0,,853,
856,2,,2013-07-03 10:49:18.667,3,,886,,,2013-07-03 10:49:18.667,1,,850,
858,2,,2013-07-03 21:56:13.740,7,,18,,,2013-07-03 21:56:13.740,0,,857,
859,2,,2013-07-03 22:18:45.010,5,,910,18,2013-08-09 07:17:05.383,2013-08-09 07:17:05.383,0,,857,
861,2,,2013-07-04 07:56:07.963,3,,914,90,2017-03-03 20:47:03.370,2017-03-03 20:47:03.370,7,,748,
863,2,,2013-07-04 12:00:35.267,25,,374,2058,2016-11-10 08:48:24.340,2016-11-10 08:48:24.340,5,,748,
864,2,,2013-07-04 16:01:21.640,4,,545,,,2013-07-04 16:01:21.640,0,,835,
867,2,,2013-07-04 16:21:14.867,3,,545,,,2013-07-04 16:21:14.867,1,,850,
868,2,,2013-07-04 16:26:33.107,4,,545,,,2013-07-04 16:26:33.107,1,,827,
869,2,,2013-07-05 14:32:02.257,6,,70,70,2014-09-12 14:46:35.243,2014-09-12 14:46:35.243,0,,107,
870,2,,2013-07-05 14:59:14.083,11,,919,919,2013-07-05 15:07:34.647,2013-07-05 15:07:34.647,1,,862,
871,2,,2013-07-05 22:46:34.340,3,,140,33,2016-05-26 03:59:13.493,2016-05-26 03:59:13.493,2,,816,
872,2,,2013-07-05 22:47:44.720,6,,140,33,2016-05-26 04:02:15.397,2016-05-26 04:02:15.397,0,,133,
873,2,,2013-07-06 16:41:17.983,1,,382,,,2013-07-06 16:41:17.983,0,,787,
874,2,,2013-07-08 09:10:33.547,3,,930,,,2013-07-08 09:10:33.547,1,,799,
879,2,,2013-07-09 17:37:48.910,4,,263,,,2013-07-09 17:37:48.910,0,,878,
880,2,,2013-07-10 04:34:39.593,3,,942,,,2013-07-10 04:34:39.593,0,,878,
