Id,AcceptedAnswerId,CreationDate,ViewCount,OwnerUserId,Title,Tags,OwnerDisplayName
1092,1112,2013-09-09 22:48:26,80,1229,How do you respond when government says it needs more proven results to release data?,government;releasing-data;city,
1096,1097,2013-09-11 14:35:52,216,33,How do I escape a single quote in a Socrata SODA 2 API call?,api;socrata,
1098,1099,2013-09-11 14:40:51,77,33,How do I escape an ampersand in a Socrata SODA 2 API call?,api;socrata,
1103,,2013-09-12 19:27:48,70,389,"Historical values for the German ""Sonntagsfrage""?",data-request;germany;elections,
1108,,2013-09-14 12:05:20,754,186,Database of names of Japanese and non-Japanese people,data-request;names;japanese,
1113,,2013-09-16 04:30:20,1844,1275,Data Set for Predictive Modelling,data-request;machine-learning,
1115,1131,2013-09-16 20:11:14,4680,1278,Product catalog datasets,data-request;products,
1118,,2013-09-17 11:18:30,151,1283,Data on Android/iPhone apps by user?,data-request;linked-data,
1119,1120,2013-09-17 13:06:49,71,1284,Is metadata about data from my clients my data or the clients?,releasing-data;ethics;legal,
1123,1124,2013-09-17 23:51:27,384,1287,Stream Airfare data,data-request;transportation,
1126,1130,2013-09-19 17:16:27,979,1151,Northern Ireland electoral wards shapefile,data-request;geospatial;maps;uk,
1128,,2013-09-21 06:31:13,237,783,Bathymetric contour data for North America,data-request;maps;north-america,
1135,1138,2013-09-25 17:18:41,1407,981,Frequency Analysis Character Distribution Data,data-request;language,
1140,,2013-09-29 15:03:54,388,1315,UN/LOCODE Copyright Status,geospatial;licensing;standards;trade,
1142,,2013-09-30 08:42:32,361,1318,How to get wikipedia daily updates,wikipedia,
1144,1149,2013-09-30 10:31:55,509,1141,World gas/petrol prices at the pump,data-request;prices,
1146,,2013-09-30 11:26:48,154,1141,Crowdsourced local consumer prices,data-request;economics;prices,
1148,,2013-10-01 10:54:59,167,263,Government shutdown causing linked open data to go away,usa;government;linked-data;reliability,
1152,1153,2013-10-02 19:26:07,81,133,Federal Shutdown: Raw SNAP (Food Stamps) participation data source,data-request;usa;data.gov;federal,
1158,,2013-10-05 13:47:56,847,1338,Stemming of long English text,data-request;tool-request;programming;english;dictionary,
1162,1163,2013-10-07 21:58:33,165,1344,Looking for lat/long coordinates of proposed Northern Gateway pipeline route,data-request;maps,
1166,,2013-10-08 07:22:23,228,1348,What models and data is used for traffic predictions?,data-request;traffic,
1167,,2013-10-08 07:36:14,168,1348,Can you use data if no data license is explicitly stated?,licensing,
1172,,2013-10-08 12:20:23,161,1348,Where can I find normalized data on governmental spending on science?,data-request;government,
1177,,2013-10-08 20:15:59,261,1348,What is a good editor for linked data?,linked-data;programming,
1178,,2013-10-08 20:20:59,30,1348,Is there a list of linked data from resources mentioned in the annual NAR database issue?,linked-data;biology,
1179,,2013-10-09 11:16:44,217,1348,"From an entrepreneur's perspective, are there reasons to open data?",releasing-data;uses-of-open-data;open-definition,
1181,1182,2013-10-09 23:04:16,489,1344,Is there a tool to convert geoRSS into geoJSON?,geospatial;tool-request;data-format;conversion,
1183,,2013-10-10 19:46:16,107,1200,Where to get school district boundaries?,data-request;usa;education,
1186,1190,2013-10-11 11:10:40,109,1359,Creative commons licensed audio files of basic French vocabulary,data-request;audio;wiktionary,
1188,1194,2013-10-12 11:09:33,426,1363,Large bibliographic database of research papers,data-request;api-request;research;bibliometrics,
1199,,2013-10-14 16:02:47,193,1376,Is Data.gov down due to the government shutdown or is it down for good?,usa;government;data.gov,
1200,,2013-10-14 17:14:48,144,24,How to convert risk adjustment scores into dollar amounts from the Medical Expenditure Panel Survey?,usa;data.gov;healthcare;medical,
1203,,2013-10-15 17:55:14,368,1380,Is there anywhere to get US gps pipeline route data?,data-request;geospatial,
1204,1205,2013-10-15 19:01:48,166,1095,"Data for ""Driving is Why You're Fat"" graph",data-request;healthcare;us-census,
1208,1210,2013-10-16 19:56:33,14853,505,A Python guide for open data file formats,best-practice;data-format;programming,
1211,,2013-10-18 14:24:44,203,1388,Data for word hierarchies,data-request;language;english,
1216,,2013-10-19 07:21:16,552,849,Where can I get Tectonic Plate Shape Files,data-request;geospatial,
1217,,2013-10-19 23:07:31,357,1392,Dictionary of misspelled words,data-request;dictionary,
1221,,2013-10-20 17:54:00,120,1396,Birthday and Marriage Information,data-request;census,
1227,,2013-10-23 05:18:19,110,1406,Where can I find data on aircraft?,data-request;transportation,
1231,1232,2013-10-23 23:08:04,180,33,Data standards for election results,standards;elections,
1234,,2013-10-24 16:14:25,90,33,What does 'subregion' mean in Illinois State Report Card data?,usa;education,
1235,1243,2013-10-24 19:00:46,129,1142,What to do when license statements conflict?,usa;licensing;state,
1236,1253,2013-10-24 21:00:02,1463,1412,"I'm looking for military discharge rates, the more focused the better",data-request;usa;military,
1237,1238,2013-10-25 13:57:08,356,1413,Do you know any open/standard resume format?,data-format;standards,
1239,1240,2013-10-26 13:38:15,116,1417,What are the Units of Measure for the ZAREALAND & MAREALAND fields in US Census Data?,us-census,
1241,1242,2013-10-27 10:24:03,74,186,Suspected dirty data in Wikipedia articles indirectly belonging to a category,tool-request;wikipedia,
1244,1245,2013-10-28 08:49:15,327,1419,Social Networks other than facebook and twitter that allow access to their data to developers?,api-request;network-structure;social-media,
1249,1254,2013-11-01 15:48:02,104,1432,Data licensing question,licensing,
1251,,2013-11-03 23:30:16,64,33,Data Standards for Campaign Finance,data.gov;standards;elections,
1255,,2013-11-06 20:53:43,145,505,PhD for open data in Europe,education;europe,
1256,,2013-11-07 03:23:27,111882,1453,How can I work with a 4GB csv file?,tool-request;data-format;programming;csv,
1260,,2013-11-07 19:32:51,185,1458,Do customers ever access data from a company or is everything they access just information?,data-request,
1264,,2013-11-09 00:25:19,475,1465,Text message corpus for American english,data-request;language;english;corpora,
1272,,2013-11-12 19:48:56,72,1136,Is it a good idea to think of defining a DCAT vocabulary in other languages?,metadata,
1273,,2013-11-12 20:42:52,300,1461,What type of software is used by the Open Data community?,best-practice,
1279,,2013-11-13 03:23:53,79,193,Data about when cities and neighborhoods were established,data-request;historical;city,
1281,,2013-11-13 13:11:31,85,1302,Public source for financial company customer counts?,data-request;finance,
1282,,2013-11-13 20:15:43,230,1124,CANbus data sample,data-request;computing,
1283,1285,2013-11-14 04:42:07,423,90,Difference(s) Between Datahub.io and CKAN,ckan;data-portal,
1284,,2013-11-14 09:47:36,114,1491,What's a good resource for learning OpenRefine?,openrefine,
1286,1296,2013-11-14 15:31:23,1349,1193,Catalog.data.gov using CKAN API with python requests package,data.gov;ckan;programming,
1287,1290,2013-11-14 16:34:08,118,1258,Geospatial Open Data from Sri Lanka or India,geospatial,
1301,,2013-11-19 16:37:32,417,1512,Where can I find a repository of open data stories?,data-request;uses-of-open-data,
1304,1328,2013-11-19 20:42:47,114,1513,Estimate how many linux operated computers are currently online,data-request;internet;computing,
1305,1310,2013-11-20 03:33:55,167,1515,Is it still possible to download Census 2000 data at the level of the Metropolitan Statistical Area?,usa;data.gov;us-census,
1309,1322,2013-11-20 16:41:25,383,1193,"Geospatial, temporal and keyword search using CKAN API on data.gov using ckanclient",api;data.gov;ckan,
1311,,2013-11-21 18:38:04,115,233,What are good examples of how open data is driving community development?,usa;economics;uses-of-open-data,
1317,1320,2013-11-25 22:41:57,342,1141,Legacy/obsolete UK postcodes,data-request;geospatial;postal-code;uk,
1318,,2013-11-26 06:47:51,105,1537,Where can one find developers interested in a PDF data extraction hackathon?,extracting;programming;pdf,
1321,,2013-11-26 14:05:38,91,1534,Aggregated data for port number and vulnerability,data-request;security,
1326,,2013-11-30 14:52:33,164,1052,"Data mining social group's interests, demographics, and geography",data-request;network-structure;social-media;demographics,
1327,,2013-12-01 12:17:19,1375,966,Speech audio databases with phonemes labelled,data-request;language;english;corpora;audio,
1329,1371,2013-12-02 07:27:39,76,1555,After FOIA is fulfilled where can it be found?,usa;foia,
1332,,2013-12-02 21:50:35,58,33,Source of historic RFPs for the City of Chicago,city;chicago,
1345,,2013-12-10 08:11:05,65,1600,Data Listing Request,data-request,
1353,1354,2013-12-14 17:35:35,155,117,Building maps using ESRI shapefile,tool-request;maps,
1363,,2013-12-16 21:28:05,137,90,Optimal Data Format(s) for Open GIS Data Repositories?,best-practice;data-format;geospatial,
1367,,2013-12-18 16:13:29,2490,1652,"Has any MOOC (Coursera, edX, Udacity or others) publicly released some of their student data?",data-request;education,
1373,,2013-12-21 06:40:00,111,1664,Is there an open data format for screen/play scripts?,data-format;standards,
1378,,2013-12-22 19:58:36,405,849,Cellular Network database,data-request;network-structure;telecom,
1384,,2013-12-23 07:31:54,287,1668,Shape Files (Free downloads) for districts of the world,data-request;maps;geospatial;geocoding,
1387,1388,2013-12-23 20:55:56,1825,1437,Is there an open data api or service for dates of official government holidays?,api-request;calendar,
1390,,2013-12-25 16:16:18,1257,1679,German - English dictionary,data-request;dictionary,
1395,4548,2013-12-26 13:43:51,659,1686,"Set of handwritten, labeled characters",data-request;images;corpora,
1400,1419,2013-12-28 14:18:16,15035,1052,Where can I get private companies' financials?,data-request;usa;finance;companies,
1402,1404,2013-12-29 19:55:14,91,1345,Getting legal information,data-request;legal,
1405,1406,2013-12-30 04:24:45,826,1705,Practice Hadoop?,data-request;big-data;hadoop,
1407,1411,2013-12-30 23:22:05,85,1151,WHO's Defined Daily Dose guidelines,data-request;healthcare,
1408,1409,2013-12-31 16:45:38,1575,1052,Raw data from US Census and BLS,usa;data.gov;us-census,
1412,1437,2014-01-02 17:42:31,747,1722,How can I convert from Census 2010 tracts to Census 2000 tracts?,usa;us-census;conversion,
1415,,2014-01-03 17:49:32,112,1345,Congressional Record in electronic form,data-request;usa;government;historical;legal,
1417,,2014-01-03 19:42:47,720,1052,Panel data for public companies' financials? Alternative to Capital IQ Compustat?,data-request;usa;finance;companies,
1428,,2014-01-09 18:17:40,92,1757,Database of searches within Pinterest (or other social networks),data-request;social-media;search-engine,
1429,,2014-01-09 19:57:24,76,263,File formats by scientific community?,data-format,
1432,1442,2014-01-10 10:27:17,72,1761,"What are the different types of Degrees, Diplomas and Certifications and Industry types?",data-request;education,
1433,1434,2014-01-10 10:47:47,117,1762,Captcha in a website with open data,best-practice;licensing,
1438,,2014-01-11 06:11:34,854,1052,Alexa top dataset,web-crawling;traffic,
1440,,2014-01-11 13:27:39,8181,1652,Amazon price history dataset,data-request;historical;products;prices,
1446,,2014-01-16 05:39:50,1481,1644,Indian Movie Database?,data-request;film;india,
1448,,2014-01-16 12:21:31,210,1512,What are examples of people sharing personal data as open data?,best-practice;uses-of-open-data,
1451,1456,2014-01-17 10:21:05,78,505,Journals for Open Data research,data-request;research,
1453,1454,2014-01-18 22:26:46,3714,1806,Trying to locate US Census Shapefiles for all MSA's (Metropolitan & Micropolitan Statistical Areas),data.gov;city;geospatial;us-census,
