Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,CommentCount,FavoriteCount,ParentId,OwnerDisplayName
581,2,,1369298083,2,,263,,,2013-05-23 18:34:43,0,,511,
582,2,,1369299164,14,,557,,,2013-05-23 18:52:44,0,,272,
588,2,,1369303335,5,,458,-1,2017-04-13 12:33:47,2013-05-24 15:47:07,4,,570,
591,2,,1369312093,3,,567,207,2013-05-24 16:08:17,2013-05-24 16:08:17,0,,522,
592,2,,1369314185,13,,207,70,2013-07-23 20:46:04,2013-07-23 20:46:04,2,,576,
593,2,,1369315288,3,,244,,,2013-05-23 23:21:28,0,,574,
594,2,,1369317263,1,,509,,,2013-05-23 23:54:23,0,,590,
596,2,,1369331899,0,,175,,,2013-05-24 03:58:19,1,,595,
597,2,,1369332125,1,,175,,,2013-05-24 04:02:05,1,,272,
598,2,,1369332625,3,,175,,,2013-05-24 04:10:25,0,,40,
599,2,,1369349120,2,,550,,,2013-05-24 08:45:20,0,,339,
600,2,,1369349358,3,,550,,,2013-05-24 08:49:18,1,,95,
601,2,,1369356196,6,,550,18,2013-05-24 15:13:31,2013-05-24 15:13:31,0,,590,
602,2,,1369361228,1,,584,,,2013-05-24 12:07:08,0,,576,
603,2,,1369367293,8,,550,,,2013-05-24 13:48:13,1,,589,
604,2,,1369374679,8,,250,,,2013-05-24 15:51:19,0,,374,
605,2,,1369374921,1,,250,,,2013-05-24 15:55:21,0,,443,
606,2,,1369377666,6,,550,,,2013-05-24 16:41:06,0,,399,
607,2,,1369378172,2,,550,,,2013-05-24 16:49:32,2,,498,
608,2,,1369383892,2,,300,,,2013-05-24 18:24:52,2,,589,
611,2,,1369390990,3,,208,,,2013-05-24 20:23:10,0,,522,
612,2,,1369392083,10,,208,,,2013-05-24 20:41:23,6,,266,
614,2,,1369395412,12,,402,,,2013-05-24 21:36:52,0,,266,
615,2,,1369395506,8,,608,608,2013-05-24 21:59:49,2013-05-24 21:59:49,1,,613,
616,2,,1369396449,4,,451,451,2016-01-07 11:06:22,2016-01-07 11:06:22,1,,613,
617,2,,1369398546,6,,545,545,2013-05-25 16:16:15,2013-05-25 16:16:15,0,,589,
618,2,,1369401835,1,,545,,,2013-05-24 23:23:55,0,,554,
620,2,,1369416025,2,,175,,,2013-05-25 03:20:25,0,,302,
625,2,,1369448178,4,,263,,,2013-05-25 12:16:18,0,,613,
626,2,,1369449590,4,,374,374,2013-05-25 15:06:22,2013-05-25 15:06:22,0,,622,
627,2,,1369450714,1,,263,,,2013-05-25 12:58:34,0,,619,
628,2,,1369457955,1,,382,,,2013-05-25 14:59:15,0,,619,
631,2,,1369462955,5,,545,,,2013-05-25 16:22:35,0,,622,
632,2,,1369463177,7,,615,,,2013-05-25 16:26:17,0,,266,
633,2,,1369469327,11,,263,,,2013-05-25 18:08:47,6,,621,
634,2,,1369475307,15,,616,18,2015-05-06 20:18:37,2015-05-06 20:18:37,1,,266,
635,2,,1369494011,3,,431,90,2017-05-10 21:08:35,2017-05-10 21:08:35,0,,542,
636,2,,1369513479,1,,521,,,2013-05-26 06:24:39,0,,554,
637,2,,1369517957,9,,71,,,2013-05-26 07:39:17,0,,93,
639,2,,1369531320,4,,263,,,2013-05-26 11:22:00,0,,638,
641,2,,1369580553,2,,402,,,2013-05-27 01:02:33,3,,640,
643,2,,1369592767,1,,630,,,2013-05-27 04:26:07,0,,542,
645,2,,1369609988,8,,635,,,2013-05-27 09:18:26,1,,644,penbeuz
648,2,,1369646282,4,,643,,,2013-05-27 19:18:02,0,,640,
649,2,,1369658658,2,,33,,,2013-05-27 22:44:18,1,,640,
651,2,,1369670384,6,,244,292,2013-05-28 23:03:36,2013-05-28 23:03:36,0,,650,
652,2,,1369693393,1,,648,,,2013-05-28 08:23:13,0,,589,
653,2,,1369695195,14,,550,,,2013-05-28 08:53:15,2,,638,
654,2,,1369695652,4,,550,,,2013-05-28 09:00:52,3,,647,
655,2,,1369696786,4,,208,,,2013-05-28 09:19:46,0,,640,
656,2,,1369706279,2,,202,,,2013-05-28 11:57:59,0,,640,
657,2,,1369711380,1,,545,,,2013-05-28 13:23:00,2,,647,
658,2,,1369712006,6,,545,,,2013-05-28 13:33:26,0,,640,
659,2,,1369714488,5,,650,458,2013-05-28 15:38:09,2013-05-28 15:38:09,0,,115,
660,2,,1369724957,5,,402,,,2013-05-28 17:09:17,1,,647,
669,2,,1369730120,4,,263,,,2013-05-28 18:35:20,0,,266,
670,2,,1369731260,5,,228,,,2013-05-28 18:54:20,0,,619,
671,2,,1369731526,4,,654,33,2013-05-29 17:27:03,2013-05-29 17:27:03,0,,462,
672,2,,1369770479,4,,661,,,2013-05-29 05:47:59,0,,589,
674,2,,1369815665,4,,127,458,2013-05-29 22:18:59,2013-05-29 22:18:59,0,,673,
678,2,,1369834519,3,,207,207,2013-08-10 13:45:20,2013-08-10 13:45:20,1,,589,
679,2,,1369847754,8,,658,70,2013-08-07 21:25:55,2013-08-07 21:25:55,0,,11,
680,2,,1369850462,0,,658,658,2013-05-30 14:25:50,2013-05-30 14:25:50,1,,306,
681,2,,1369852015,2,,658,,,2013-05-30 04:26:55,0,,443,
682,2,,1369857834,0,,658,658,2013-05-30 14:13:06,2013-05-30 14:13:06,0,,595,
683,2,,1369860986,2,,32,,,2013-05-30 06:56:26,0,,675,
684,2,,1369887189,7,,244,-1,2017-05-23 12:37:20,2013-05-30 14:24:10,0,,675,
685,2,,1369890630,2,,9,,,2013-05-30 15:10:30,0,,619,
687,2,,1369905974,2,,244,,,2013-05-30 19:26:14,0,,609,
688,2,,1369911317,7,,70,,,2013-05-30 20:55:17,1,,676,
689,2,,1369917014,7,,244,244,2015-04-29 05:14:09,2015-04-29 05:14:09,2,,673,
690,2,,1369918439,2,,284,,,2013-05-30 22:53:59,0,,399,
692,2,,1369940792,0,,658,505,2014-01-31 09:35:44,2014-01-31 09:35:44,5,,691,
693,2,,1369968746,11,,292,292,2013-05-31 12:58:11,2013-05-31 12:58:11,0,,691,
695,2,,1369978869,3,,688,,,2013-05-31 15:41:09,0,,595,
696,2,,1369979364,3,,696,696,2014-01-28 23:07:47,2014-01-28 23:07:47,2,,133,
697,2,,1369983808,1,,374,,,2013-05-31 17:03:28,2,,694,
698,2,,1369997330,4,,244,,,2013-05-31 20:48:50,0,,677,
700,2,,1370060259,1,,706,706,2013-06-02 08:49:01,2013-06-02 08:49:01,0,,694,
701,2,,1370076130,1,,545,,,2013-06-01 18:42:10,4,,245,
702,2,,1370076817,2,,545,,,2013-06-01 18:53:37,0,,676,
703,2,,1370177487,7,,382,,,2013-06-02 22:51:27,0,,691,
707,2,,1370202379,4,,202,207,2013-06-14 12:03:02,2013-06-14 12:03:02,0,,705,
709,2,,1370231428,1,,41,,,2013-06-03 13:50:28,0,,705,
710,2,,1370234259,3,,263,,,2013-06-03 14:37:39,0,,708,
711,2,,1370235083,2,,263,,,2013-06-03 14:51:23,0,,704,
714,2,,1370242169,2,,726,244,2013-06-03 18:46:04,2013-06-03 18:46:04,0,,647,
715,2,,1370246320,2,,244,,,2013-06-03 17:58:40,0,,704,
717,2,,1370247531,3,,244,,,2013-06-03 18:18:51,0,,712,
718,2,,1370250699,1,,70,70,2015-04-19 14:51:29,2015-04-19 14:51:29,0,,85,
719,2,,1370251806,6,,379,,,2013-06-03 19:30:06,1,,694,
720,2,,1370252538,7,,728,,,2013-06-03 19:42:18,0,,621,
721,2,,1370261195,2,,117,,,2013-06-03 22:06:35,1,,708,
723,2,,1370281111,6,,33,33,2014-09-26 14:43:18,2014-09-26 14:43:18,0,,708,
727,2,,1370325378,4,,744,,,2013-06-04 15:56:18,0,,1,
729,2,,1370348268,2,,752,,,2013-06-04 22:17:48,1,,728,
730,2,,1370365151,5,,754,754,2013-06-05 05:25:35,2013-06-05 05:25:35,2,,691,
733,2,,1370412276,9,,70,70,2013-06-05 16:18:14,2013-06-05 16:18:14,0,,731,
734,2,,1370415107,43,,70,70,2014-12-15 12:03:37,2014-12-15 12:03:37,1,,562,
736,2,,1370450239,13,,192,,,2013-06-06 02:37:19,0,,731,
738,2,,1370494859,2,,244,,,2013-06-06 15:00:59,1,,737,
739,2,,1370495945,1,,244,,,2013-06-06 15:19:05,0,,644,
741,2,,1370501373,2,,772,,,2013-06-06 16:49:33,0,,677,
745,2,,1370711287,9,,351,351,2013-06-10 13:46:50,2013-06-10 13:46:50,2,,743,
749,2,,1370834517,4,,263,,,2013-06-10 13:21:57,0,,747,
750,2,,1370839578,3,,208,,,2013-06-10 14:46:18,0,,259,
751,2,,1370853617,19,,458,,,2013-06-10 18:40:17,1,,748,
752,2,,1370858635,33,,207,207,2014-06-18 10:00:14,2014-06-18 10:00:14,4,,748,
754,2,,1370872024,1,,65,,,2013-06-10 23:47:04,0,,753,
757,2,,1370918741,3,,263,,,2013-06-11 12:45:41,0,,744,
760,2,,1370940246,3,,33,33,2013-06-13 13:31:24,2013-06-13 13:31:24,2,,758,
761,2,,1370947071,7,,801,78,2013-06-17 14:30:57,2013-06-17 14:30:57,0,,759,
762,2,,1370947103,14,,335,,,2013-06-11 20:38:23,2,,748,
763,2,,1371007346,3,,744,,,2013-06-12 13:22:26,0,,744,
764,2,,1371022511,1,,801,,,2013-06-12 17:35:11,0,,691,
765,2,,1371022896,4,,801,,,2013-06-12 17:41:36,2,,743,
767,2,,1371037798,1,,32,,,2013-06-12 21:49:58,0,,755,
769,2,,1371079608,5,,314,314,2013-06-15 08:15:58,2013-06-15 08:15:58,0,,677,
771,2,,1371091835,13,,263,,,2013-06-13 12:50:35,5,,768,
773,2,,1371185562,5,,207,,,2013-06-14 14:52:42,0,,306,
775,2,,1371195539,5,,458,,,2013-06-14 17:38:59,0,,774,
776,2,,1371219210,3,,592,,,2013-06-15 00:13:30,1,,774,
777,2,,1371221842,2,,688,263,2013-06-16 11:45:06,2013-06-16 11:45:06,0,,284,
778,2,,1371223021,1,,688,,,2013-06-15 01:17:01,0,,742,
779,2,,1371231816,3,,78,,,2013-06-15 03:43:36,0,,774,
780,2,,1371256859,2,,125,,,2013-06-15 10:40:59,0,,677,
781,2,,1371276638,2,,688,,,2013-06-15 16:10:38,0,,758,
782,2,,1371353909,6,,351,,,2013-06-16 13:38:29,0,,774,
783,2,,1371357262,5,,263,,,2013-06-16 14:34:22,0,,774,
784,2,,1371360816,10,,161,161,2013-06-18 15:01:34,2013-06-18 15:01:34,3,,774,
785,2,,1371371507,2,,5,,,2013-06-16 18:31:47,0,,774,
788,2,,1371438451,13,,744,,,2013-06-17 13:07:31,0,,786,
791,2,,1371522951,2,,777,70,2013-06-18 16:17:35,2013-06-18 16:17:35,0,,790,
793,2,,1371573831,-1,,688,,,2013-06-19 02:43:51,4,,790,
794,2,,1371603163,2,,458,,,2013-06-19 10:52:43,0,,790,
795,2,,1371615510,0,,263,,,2013-06-19 14:18:30,0,,790,
798,2,,1371727985,2,,844,,,2013-06-20 21:33:05,5,,768,
800,2,,1371781993,0,,744,,,2013-06-21 12:33:13,1,,742,
801,2,,1371788615,2,,458,,,2013-06-21 14:23:35,3,,797,
804,2,,1371812809,4,,864,,,2013-06-21 21:06:49,1,,6,
814,2,,1372114469,4,,374,,,2013-06-25 08:54:29,1,,812,
820,2,,1372229393,1,,844,-1,2017-04-13 12:57:30,2013-06-26 16:49:53,0,,311,
824,2,,1372247543,3,,462,,,2013-06-26 21:52:23,0,,823,
825,2,,1372252338,2,,893,,,2013-06-26 23:12:18,1,,812,
826,2,,1372286284,5,,889,889,2013-06-27 09:10:14,2013-06-27 09:10:14,1,,283,
828,2,,1372286879,9,,207,,,2013-06-27 08:47:59,2,,823,
829,2,,1372296352,2,,263,,,2013-06-27 11:25:52,0,,827,
830,2,,1372297309,19,,881,-1,2017-04-13 12:57:30,2013-08-14 14:21:36,2,,768,
831,2,,1372310204,4,,340,,,2013-06-27 15:16:44,1,,802,
832,2,,1372315388,4,,896,,,2013-06-27 16:43:08,0,,823,
833,2,,1372331832,4,,117,,,2013-06-27 21:17:12,3,,823,
834,2,,1372346514,5,,244,,,2013-06-28 01:21:54,0,,786,
836,2,,1372486083,5,,458,458,2013-06-30 04:46:51,2013-06-30 04:46:51,0,,787,
837,2,,1372486662,3,,458,,,2013-06-29 16:17:42,0,,813,
838,2,,1372561010,7,,374,-1,2017-04-13 12:57:30,2013-06-30 12:56:50,1,,201,
839,2,,1372562190,6,,117,-1,2016-04-19 21:36:15,2016-04-19 21:36:15,2,,816,
842,2,,1372570877,7,,70,70,2013-06-30 15:57:59,2013-06-30 15:57:59,3,,840,
843,2,,1372596085,5,,886,,,2013-06-30 22:41:25,2,,811,
844,2,,1372598131,3,,886,,,2013-06-30 23:15:31,0,,835,
845,2,,1372607278,2,,886,,,2013-07-01 01:47:58,4,,841,
846,2,,1372648064,2,,889,,,2013-07-01 13:07:44,0,,811,
849,2,,1372749419,2,,263,,,2013-07-02 17:16:59,0,,848,
851,2,,1372768329,2,,886,,,2013-07-02 22:32:09,0,,848,
852,2,,1372769719,1,,886,,,2013-07-02 22:55:19,0,,847,
854,2,,1372777257,4,,906,,,2013-07-03 01:00:57,2,,15,
855,2,,1372800649,2,,886,,,2013-07-03 07:30:49,0,,853,
856,2,,1372812559,3,,886,,,2013-07-03 10:49:19,1,,850,
858,2,,1372852574,7,,18,,,2013-07-03 21:56:14,0,,857,
859,2,,1372853925,5,,910,18,2013-08-09 07:17:05,2013-08-09 07:17:05,0,,857,
861,2,,1372888568,3,,914,90,2017-03-03 20:47:03,2017-03-03 20:47:03,7,,748,
863,2,,1372903235,25,,374,2058,2016-11-10 08:48:24,2016-11-10 08:48:24,5,,748,
864,2,,1372917682,4,,545,,,2013-07-04 16:01:22,0,,835,
867,2,,1372918875,3,,545,,,2013-07-04 16:21:15,1,,850,
868,2,,1372919193,4,,545,,,2013-07-04 16:26:33,1,,827,
869,2,,1372998722,6,,70,70,2014-09-12 14:46:35,2014-09-12 14:46:35,0,,107,
870,2,,1373000354,11,,919,919,2013-07-05 15:07:35,2013-07-05 15:07:35,1,,862,
871,2,,1373028394,3,,140,33,2016-05-26 03:59:13,2016-05-26 03:59:13,2,,816,
872,2,,1373028465,6,,140,33,2016-05-26 04:02:15,2016-05-26 04:02:15,0,,133,
873,2,,1373092878,1,,382,,,2013-07-06 16:41:18,0,,787,
874,2,,1373238634,3,,930,,,2013-07-08 09:10:34,1,,799,
879,2,,1373355469,4,,263,,,2013-07-09 17:37:49,0,,878,
880,2,,1373394880,3,,942,,,2013-07-10 04:34:40,0,,878,
881,2,,1373411559,5,,886,,,2013-07-10 09:12:39,5,,876,
882,2,,1373447995,0,,228,228,2013-07-10 19:28:00,2013-07-10 19:28:00,0,,847,
883,2,,1373511060,7,,41,-1,2017-05-23 12:37:20,2013-07-11 12:51:00,0,,878,
884,2,,1373514888,3,,208,,,2013-07-11 13:54:48,0,,850,
885,2,,1373536734,3,,314,,,2013-07-11 19:58:54,0,,850,
886,2,,1373537353,4,,314,,,2013-07-11 20:09:13,0,,799,
887,2,,1373555163,6,,646,,,2013-07-12 01:06:03,1,,478,
889,2,,1373568802,6,,191,70,2013-07-12 14:30:19,2013-07-12 14:30:19,1,,875,
890,2,,1373614380,6,,744,,,2013-07-12 17:33:00,0,,888,
892,2,,1373879757,4,,801,801,2013-07-15 21:24:12,2013-07-15 21:24:12,0,,888,
893,2,,1373892844,4,,18,18,2013-07-16 01:21:51,2013-07-16 01:21:51,0,,891,
895,2,,1373942621,4,,962,,,2013-07-16 12:43:41,0,,878,
896,2,,1373945188,2,,963,,,2013-07-16 13:26:28,0,,472,
897,2,,1373946223,7,,41,,,2013-07-16 13:43:43,1,,894,
898,2,,1373946499,5,,178,178,2013-07-17 18:04:06,2013-07-17 18:04:06,2,,894,
899,2,,1373948681,14,,930,930,2015-05-28 08:29:32,2015-05-28 08:29:32,0,,894,
901,2,,1373986389,6,,416,416,2013-07-17 00:59:57,2013-07-17 00:59:57,2,,900,
904,2,,1374106989,8,,886,,,2013-07-18 10:23:09,1,,903,
905,2,,1374107444,2,,953,,,2013-07-18 10:30:44,0,,478,
907,2,,1374216050,3,,263,,,2013-07-19 16:40:50,0,,902,
909,2,,1374225624,3,,191,,,2013-07-19 19:20:24,0,,902,
914,2,,1374405068,3,,930,,,2013-07-21 21:11:08,2,,913,
915,2,,1374427861,2,,886,,,2013-07-22 03:31:01,2,,913,
916,2,,1374448120,3,,551,,,2013-07-22 09:08:40,0,,903,
918,2,,1374493920,4,,41,,,2013-07-22 21:52:00,1,,910,
920,2,,1374499688,2,,886,886,2013-07-22 23:35:04,2013-07-22 23:35:04,0,,917,
922,2,,1374539707,11,,958,958,2015-07-13 17:26:50,2015-07-13 17:26:50,0,,921,
923,2,,1374551894,3,,801,,,2013-07-23 13:58:14,0,,921,
926,2,,1374556884,2,,999,,,2013-07-23 15:21:24,0,,576,
927,2,,1374564774,6,,161,,,2013-07-23 17:32:54,0,,919,
928,2,,1374582984,1,,263,,,2013-07-23 22:36:24,0,,913,
931,2,,1374662665,10,,18,,,2013-07-24 20:44:25,3,,929,
933,2,,1374669369,9,,1010,1010,2015-05-04 21:39:40,2015-05-04 21:39:40,3,,929,
934,2,,1374694863,6,,886,,,2013-07-25 05:41:03,0,,932,
935,2,,1374715420,2,,551,,,2013-07-25 11:23:40,2,,932,
936,2,,1374724517,1,,18,,,2013-07-25 13:55:17,0,,924,
937,2,,1374731073,3,,263,662,2013-08-11 13:27:39,2013-08-11 13:27:39,0,,930,
939,2,,1374825650,3,,1019,,,2013-07-26 18:00:50,1,,799,
940,2,,1374835371,2,,65,,,2013-07-26 20:42:51,0,,938,
941,2,,1374862254,2,,334,,,2013-07-27 04:10:54,0,,938,
944,2,,1375076851,1,,1017,,,2013-07-29 15:47:31,1,,924,
948,2,,1375205019,3,,298,,,2013-07-31 03:23:39,0,,919,
951,2,,1375251666,4,,930,930,2015-01-26 15:30:47,2015-01-26 15:30:47,1,,949,
952,2,,1375251840,2,,930,,,2013-07-31 16:24:00,0,,949,
953,2,,1375273175,8,,18,18,2015-03-08 18:54:55,2015-03-08 18:54:55,1,,921,
954,2,,1375346055,2,,18,,,2013-08-01 18:34:15,0,,947,
959,2,,1375687815,5,,244,,,2013-08-05 17:30:15,2,,925,
960,2,,1375690187,2,,1063,,,2013-08-05 18:09:47,2,,958,
967,2,,1375785690,6,,930,,,2013-08-06 20:41:30,0,,966,
968,2,,1375788990,8,,70,-1,2017-04-13 12:57:26,2013-08-07 08:30:28,0,,962,
969,2,,1375825242,4,,930,,,2013-08-07 07:40:42,3,,964,
975,2,,1375863852,4,,263,,,2013-08-07 18:24:12,0,,972,
976,2,,1375864505,1,,70,70,2013-08-07 18:56:12,2013-08-07 18:56:12,1,,971,
977,2,,1375896234,11,,545,263,2013-08-08 15:44:28,2013-08-08 15:44:28,0,,107,
982,2,,1375950460,2,,160,,,2013-08-08 18:27:40,0,,913,
985,2,,1376012742,4,,190,190,2013-08-09 12:15:11,2013-08-09 12:15:11,0,,983,
986,2,,1376024196,1,,530,,,2013-08-09 14:56:36,0,,981,
987,2,,1376026673,5,,190,,,2013-08-09 15:37:53,4,,980,
988,2,,1376149450,7,,146,,,2013-08-11 01:44:10,0,,195,
989,2,,1376182300,4,,1124,,,2013-08-11 10:51:40,1,,978,
990,2,,1376182652,2,,1124,,,2013-08-11 10:57:32,0,,912,
991,2,,1376182910,1,,1124,754,2014-05-26 08:40:46,2014-05-26 08:40:46,4,,799,
992,2,,1376183212,1,,1124,,,2013-08-11 11:06:52,0,,748,
993,2,,1376184326,5,,1124,,,2013-08-11 11:25:26,0,,477,
994,2,,1376194466,3,,263,263,2014-05-22 19:24:52,2014-05-22 19:24:52,0,,980,
996,2,,1376208386,5,,18,18,2015-05-26 14:24:57,2015-05-26 14:24:57,1,,972,
997,2,,1376214587,4,,389,389,2015-11-23 08:12:37,2015-11-23 08:12:37,0,,966,
999,2,,1376295967,3,,215,,,2013-08-12 18:26:07,0,,995,
1000,2,,1376297668,5,,33,33,2016-06-13 21:44:26,2016-06-13 21:44:26,4,,998,
1002,2,,1376298138,2,,33,,,2013-08-12 19:02:18,2,,961,
1003,2,,1376298333,2,,33,,,2013-08-12 19:05:33,0,,971,
1004,2,,1376303493,3,,1124,,,2013-08-12 20:31:33,0,,1001,
1005,2,,1376304466,2,,215,,,2013-08-12 20:47:46,3,,984,
1006,2,,1376309575,6,,215,,,2013-08-12 22:12:55,0,,818,
1009,2,,1376391850,7,,389,389,2013-08-24 15:25:40,2013-08-24 15:25:40,1,,1007,
1010,2,,1376392795,3,,389,389,2013-09-11 22:48:11,2013-09-11 22:48:11,1,,1008,
1011,2,,1376452245,6,,1139,1170,2013-08-18 23:37:08,2013-08-18 23:37:08,2,,1008,
1014,2,,1376465683,3,,1140,,,2013-08-14 17:34:43,0,,955,
1015,2,,1376466165,2,,1140,,,2013-08-14 17:42:45,1,,964,
1016,2,,1376466372,1,,1140,,,2013-08-14 17:46:12,2,,1013,
1017,2,,1376466933,5,,1140,,,2013-08-14 17:55:33,2,,477,
1018,2,,1376467257,2,,1140,,,2013-08-14 18:00:57,0,,980,
1019,2,,1376467871,4,,1140,,,2013-08-14 18:11:11,0,,963,
1021,2,,1376506146,6,,1142,,,2013-08-15 04:49:06,2,,965,
1023,2,,1376543271,11,,1150,1150,2017-02-10 17:09:33,2017-02-10 17:09:33,0,,1012,
1024,2,,1376567802,5,,70,-1,2017-04-13 12:57:30,2013-08-15 22:42:21,0,,1022,
1026,2,,1376576594,2,,18,18,2013-08-19 15:17:34,2013-08-19 15:17:34,2,,970,
1027,2,,1376643403,4,,41,41,2013-08-16 19:03:01,2013-08-16 19:03:01,1,,1025,
1028,2,,1376654872,4,,1159,,,2013-08-16 22:07:52,0,,862,
1029,2,,1376666566,4,,1162,,,2013-08-17 01:22:46,0,,381,
1031,2,,1376734945,0,,1167,-1,2013-09-17 10:44:15,2013-09-17 10:44:15,0,,92,
1032,2,,1376822316,4,,1170,,,2013-08-18 20:38:36,0,,92,
1033,2,,1376830033,2,,1170,,,2013-08-18 22:47:13,1,,971,
1034,2,,1376832338,1,,133,133,2013-08-21 18:29:27,2013-08-21 18:29:27,3,,1013,
1035,2,,1376885617,2,,263,,,2013-08-19 14:13:37,0,,1008,
1036,2,,1376952788,1,,1175,,,2013-08-20 08:53:08,2,,748,
1037,2,,1376998044,4,,191,,,2013-08-20 21:27:24,0,,862,
1039,2,,1377011340,2,,301,,,2013-08-21 01:09:00,1,,862,
1041,2,,1377079694,6,,1187,,,2013-08-21 20:08:14,1,,1,
1043,2,,1377102824,5,,744,,,2013-08-22 02:33:44,0,,1007,
1044,2,,1377166494,7,,1189,,,2013-08-22 20:14:54,1,,26,
1047,2,,1377235044,5,,849,-1,2013-08-25 06:29:38,2013-08-25 06:29:38,0,,1012,
1048,2,,1377247901,3,,18,,,2013-08-23 18:51:41,0,,1012,
1049,2,,1377252471,3,,33,33,2013-08-23 20:34:38,2013-08-23 20:34:38,2,,1045,
1050,2,,1377263452,10,,161,,,2013-08-23 23:10:52,0,,1046,
1052,2,,1377344269,4,,334,,,2013-08-24 21:37:49,0,,1051,
1055,2,,1377423846,4,,33,33,2013-08-25 20:14:02,2013-08-25 20:14:02,2,,1053,
1056,2,,1377424415,4,,33,,,2013-08-25 19:53:35,0,,1054,
1057,2,,1377479735,3,,389,,,2013-08-26 11:15:35,2,,1053,
1060,2,,1377572316,8,,1211,533,2013-08-27 13:34:09,2013-08-27 13:34:09,0,,1058,
1061,2,,1377575781,27,,117,3502,2014-08-29 02:34:28,2014-08-29 02:34:28,2,,748,
1062,2,,1377576359,8,,958,,,2013-08-27 14:05:59,0,,1059,
1063,2,,1377645606,1,,1175,,,2013-08-28 09:20:06,1,,970,
1065,2,,1377749456,5,,263,,,2013-08-29 14:10:56,1,,1064,
1066,2,,1377753105,3,,335,,,2013-08-29 15:11:45,0,,1046,
1067,2,,1377831325,3,,353,244,2013-09-03 17:34:57,2013-09-03 17:34:57,0,,26,
1070,2,,1377928716,5,,1232,,,2013-08-31 15:58:36,1,,93,
1071,2,,1378045442,2,,1237,,,2013-09-02 00:24:02,1,,748,
1074,2,,1378189931,2,,263,,,2013-09-03 16:32:11,0,,1069,
1076,2,,1378300196,3,,18,18,2013-09-06 15:24:57,2013-09-06 15:24:57,7,,1075,
1077,2,,1378324056,10,,1139,,,2013-09-05 05:47:36,1,,1073,
1078,2,,1378375684,2,,230,230,2013-09-08 10:44:27,2013-09-08 10:44:27,4,,1068,
1085,2,,1378589417,5,,1124,,,2013-09-08 07:30:17,2,,1084,
1086,2,,1378654439,1,,263,,,2013-09-09 01:33:59,0,,1081,
1087,2,,1378655030,8,,263,,,2013-09-09 01:43:50,0,,1082,
1093,2,,1378778166,2,,33,,,2013-09-10 11:56:06,0,,1091,
1094,2,,1378788091,2,,33,33,2013-09-11 14:11:40,2013-09-11 14:11:40,0,,1089,
1095,2,,1378873416,4,,33,,,2013-09-11 14:23:36,0,,1090,
1097,2,,1378874152,2,,33,,,2013-09-11 14:35:52,0,,1096,
1099,2,,1378874451,2,,33,,,2013-09-11 14:40:51,0,,1098,
1100,2,,1378890558,1,,33,,,2013-09-11 19:09:18,0,,1082,
1101,2,,1378891943,2,,33,,,2013-09-11 19:32:23,0,,1084,
1102,2,,1378902453,2,,315,,,2013-09-11 22:27:33,0,,1096,
1104,2,,1378981393,8,,327,,,2013-09-12 20:23:13,2,,972,
1105,2,,1379046687,5,,974,,,2013-09-13 14:31:27,1,,1072,
1106,2,,1379051725,1,,315,,,2013-09-13 15:55:25,0,,1098,
1107,2,,1379057914,2,,389,,,2013-09-13 17:38:34,0,,1079,
1109,2,,1379141300,4,,389,,,2013-09-14 16:48:20,1,,1103,
1110,2,,1379217181,6,,639,,,2013-09-15 13:53:01,0,,1064,
1111,2,,1379219184,1,,639,-1,2017-05-23 12:37:20,2013-09-15 17:04:14,0,,970,
1112,2,,1379251563,4,,33,33,2013-09-15 23:32:44,2013-09-15 23:32:44,1,,1092,
1114,2,,1379323578,10,,441,,,2013-09-16 19:26:18,0,,1007,
1116,2,,1379331518,5,,389,-1,2017-04-13 12:57:30,2013-09-16 21:38:38,0,,1115,
1117,2,,1379368024,2,,930,930,2015-06-01 16:52:56,2015-06-01 16:52:56,0,,1113,
1120,2,,1379390783,4,,117,117,2013-09-18 15:27:32,2013-09-18 15:27:32,2,,1119,
1121,2,,1379391261,4,,117,2976,2015-06-03 13:24:59,2015-06-03 13:24:59,0,,1113,
1122,2,,1379392871,4,,1273,,,2013-09-17 14:41:11,0,,1113,
1124,2,,1379482246,7,,688,662,2013-10-08 16:58:44,2013-10-08 16:58:44,0,,1123,
1125,2,,1379484089,0,,263,,,2013-09-18 16:01:29,0,,1119,
1127,2,,1379649074,3,,208,,,2013-09-20 13:51:14,0,,1082,
1129,2,,1379909507,1,,1302,1511,2014-03-06 10:55:42,2014-03-06 10:55:42,1,,1079,
1130,2,,1380078514,3,,1151,,,2013-09-25 13:08:34,0,,1126,
1131,2,,1380082606,6,,441,,,2013-09-25 14:16:46,0,,1115,
1132,2,,1380084804,3,,930,930,2013-09-26 12:28:27,2013-09-26 12:28:27,0,,1128,
1133,2,,1380087613,9,,930,,,2013-09-25 15:40:13,2,,1108,
1134,2,,1380089336,3,,244,,,2013-09-25 16:08:56,0,,1128,
1137,2,,1380162836,1,,930,,,2013-09-26 12:33:56,3,,1135,
1138,2,,1380169743,5,,930,,,2013-09-26 14:29:03,0,,1135,
1143,2,,1380497690,4,,930,,,2013-09-30 09:34:50,3,,1142,
1145,2,,1380501708,6,,462,,,2013-09-30 10:41:48,5,,1142,
